Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_40_470,VDD,Metal1,233.0490,169.5010,1.199719
FILLER_40_463,VDD,Metal1,229.6890,169.5010,1.199704
FILLER_40_453,VDD,Metal1,223.4400,170.1000,1.199665
FILLER_40_446,VDD,Metal1,221.5290,169.5010,1.199658
FILLER_40_439,VDD,Metal1,218.1690,169.5010,1.199656
FILLER_40_414,VDD,Metal1,206.1690,169.5010,1.199673
FILLER_40_407,VDD,Metal1,202.8090,169.5010,1.199673
FILLER_40_400,VDD,Metal1,199.4490,169.5010,1.199679
FILLER_40_393,VDD,Metal1,196.0890,169.5010,1.199679
FILLER_40_386,VDD,Metal1,192.7290,169.5010,1.199679
FILLER_40_379,VDD,Metal1,189.3690,169.5010,1.199679
FILLER_40_368,VDD,Metal1,182.6400,170.1000,1.199961
FILLER_40_366,VDD,Metal1,181.9200,170.1000,1.199961
FILLER_40_359,VDD,Metal1,179.7690,169.5010,1.199961
FILLER_40_352,VDD,Metal1,176.4090,169.5010,1.199961
FILLER_40_301,VDD,Metal1,150.4800,170.1000,1.199941
FILLER_40_297,VDD,Metal1,149.2910,169.5030,1.199941
FILLER_40_287,VDD,Metal1,145.2090,169.5010,1.199946
FILLER_40_280,VDD,Metal1,141.8490,169.5010,1.199950
FILLER_40_273,VDD,Metal1,138.4890,169.5010,1.199953
FILLER_40_266,VDD,Metal1,135.1290,169.5010,1.199956
FILLER_40_259,VDD,Metal1,131.7690,169.5010,1.199959
FILLER_40_252,VDD,Metal1,128.4090,169.5010,1.199963
FILLER_40_245,VDD,Metal1,125.0490,169.5010,1.199966
FILLER_40_238,VDD,Metal1,121.6890,169.5010,1.199969
FILLER_40_231,VDD,Metal1,118.3290,169.5010,1.199972
FILLER_40_224,VDD,Metal1,114.9690,169.5010,1.199976
FILLER_40_217,VDD,Metal1,111.6090,169.5010,1.199979
FILLER_40_210,VDD,Metal1,108.2490,169.5010,1.199982
FILLER_40_203,VDD,Metal1,104.8890,169.5010,1.199985
FILLER_40_196,VDD,Metal1,101.5290,169.5010,1.199989
FILLER_40_189,VDD,Metal1,98.1690,169.5010,1.199992
FILLER_40_182,VDD,Metal1,94.8090,169.5010,1.199995
FILLER_40_175,VDD,Metal1,91.4490,169.5010,1.199995
FILLER_40_168,VDD,Metal1,88.0890,169.5010,1.199996
FILLER_40_161,VDD,Metal1,84.7290,169.5010,1.199996
FILLER_40_154,VDD,Metal1,81.3690,169.5010,1.199996
FILLER_40_147,VDD,Metal1,78.0090,169.5010,1.199996
FILLER_40_140,VDD,Metal1,74.6490,169.5010,1.199996
FILLER_40_133,VDD,Metal1,71.2890,169.5010,1.199997
FILLER_40_126,VDD,Metal1,67.9290,169.5010,1.199997
FILLER_40_119,VDD,Metal1,64.5690,169.5010,1.199997
FILLER_40_112,VDD,Metal1,61.2090,169.5010,1.199997
FILLER_40_105,VDD,Metal1,57.8490,169.5010,1.199997
FILLER_40_98,VDD,Metal1,54.4890,169.5010,1.199997
FILLER_40_91,VDD,Metal1,51.1290,169.5010,1.199998
FILLER_40_84,VDD,Metal1,47.7690,169.5010,1.199998
FILLER_40_77,VDD,Metal1,44.4090,169.5010,1.199998
FILLER_40_70,VDD,Metal1,41.0490,169.5010,1.199998
FILLER_40_63,VDD,Metal1,37.6890,169.5010,1.199998
FILLER_40_56,VDD,Metal1,34.3290,169.5010,1.199999
FILLER_40_49,VDD,Metal1,30.9690,169.5010,1.199999
FILLER_40_42,VDD,Metal1,27.6090,169.5010,1.199999
FILLER_40_35,VDD,Metal1,24.2490,169.5010,1.199999
FILLER_40_28,VDD,Metal1,20.8890,169.5010,1.199999
FILLER_40_21,VDD,Metal1,17.5290,169.5010,1.200000
FILLER_40_14,VDD,Metal1,14.1690,169.5010,1.200000
FILLER_40_7,VDD,Metal1,10.8090,169.5010,1.200000
FILLER_40_0,VDD,Metal1,7.4490,169.5010,1.200000
FILLER_39_1099,VDD,Metal1,533.7600,162.5400,1.199999
FILLER_39_1095,VDD,Metal1,532.3310,163.1360,1.199999
FILLER_39_1088,VDD,Metal1,529.6890,163.1380,1.199999
FILLER_39_1081,VDD,Metal1,526.3290,163.1380,1.199999
FILLER_39_1074,VDD,Metal1,522.9690,163.1380,1.199999
FILLER_39_1067,VDD,Metal1,519.6090,163.1380,1.199999
FILLER_39_1060,VDD,Metal1,516.2490,163.1380,1.199999
FILLER_39_1053,VDD,Metal1,512.8890,163.1380,1.199999
FILLER_39_1046,VDD,Metal1,509.5290,163.1380,1.199999
FILLER_39_1039,VDD,Metal1,506.1690,163.1380,1.199999
FILLER_39_1032,VDD,Metal1,502.8090,163.1380,1.199999
FILLER_39_1025,VDD,Metal1,499.4490,163.1380,1.199999
FILLER_39_1018,VDD,Metal1,496.0890,163.1380,1.199999
FILLER_39_1011,VDD,Metal1,492.7290,163.1380,1.199999
FILLER_39_1004,VDD,Metal1,489.3690,163.1380,1.199999
FILLER_39_997,VDD,Metal1,486.0090,163.1380,1.199999
FILLER_39_990,VDD,Metal1,482.6490,163.1380,1.199999
FILLER_39_983,VDD,Metal1,479.2890,163.1380,1.200000
FILLER_39_976,VDD,Metal1,475.9290,163.1380,1.200000
FILLER_39_969,VDD,Metal1,472.5690,163.1380,1.200000
FILLER_39_962,VDD,Metal1,469.2090,163.1380,1.199999
FILLER_39_955,VDD,Metal1,465.8490,163.1380,1.199999
FILLER_39_948,VDD,Metal1,462.4890,163.1380,1.199999
FILLER_39_941,VDD,Metal1,459.1290,163.1380,1.199998
FILLER_39_934,VDD,Metal1,455.7690,163.1380,1.199998
FILLER_39_927,VDD,Metal1,452.4090,163.1380,1.199998
FILLER_39_920,VDD,Metal1,449.0490,163.1380,1.199997
FILLER_39_913,VDD,Metal1,445.6890,163.1380,1.199997
FILLER_39_906,VDD,Metal1,442.3290,163.1380,1.199997
FILLER_39_899,VDD,Metal1,438.9690,163.1380,1.199996
FILLER_39_892,VDD,Metal1,435.6090,163.1380,1.199996
FILLER_39_882,VDD,Metal1,429.3600,162.5400,1.199996
FILLER_39_875,VDD,Metal1,427.4490,163.1380,1.199997
FILLER_39_868,VDD,Metal1,424.0890,163.1380,1.199997
FILLER_39_861,VDD,Metal1,420.7290,163.1380,1.199997
FILLER_39_854,VDD,Metal1,417.3690,163.1380,1.199998
FILLER_39_847,VDD,Metal1,414.0090,163.1380,1.199998
FILLER_39_840,VDD,Metal1,410.6490,163.1380,1.199998
FILLER_39_833,VDD,Metal1,407.2890,163.1380,1.199999
FILLER_39_826,VDD,Metal1,403.9290,163.1380,1.199999
FILLER_39_819,VDD,Metal1,400.5690,163.1380,1.199999
FILLER_39_812,VDD,Metal1,397.2090,163.1380,1.199999
FILLER_39_805,VDD,Metal1,393.8490,163.1380,1.199999
FILLER_39_798,VDD,Metal1,390.4890,163.1380,1.199999
FILLER_39_791,VDD,Metal1,387.1290,163.1380,1.199999
FILLER_39_784,VDD,Metal1,383.7690,163.1380,1.200000
FILLER_39_777,VDD,Metal1,380.4090,163.1380,1.200000
FILLER_39_770,VDD,Metal1,377.0490,163.1380,1.200000
FILLER_39_763,VDD,Metal1,373.6890,163.1380,1.200000
FILLER_39_756,VDD,Metal1,370.3290,163.1380,1.200000
FILLER_39_749,VDD,Metal1,366.9690,163.1380,1.200000
FILLER_39_742,VDD,Metal1,363.6090,163.1380,1.200000
FILLER_39_735,VDD,Metal1,360.2490,163.1380,1.200000
FILLER_39_728,VDD,Metal1,356.8890,163.1380,1.200000
FILLER_39_721,VDD,Metal1,353.5290,163.1380,1.200000
FILLER_39_714,VDD,Metal1,350.1690,163.1380,1.200000
FILLER_39_707,VDD,Metal1,346.8090,163.1380,1.200000
FILLER_39_700,VDD,Metal1,343.4490,163.1380,1.200000
FILLER_39_693,VDD,Metal1,340.0890,163.1380,1.200000
FILLER_39_686,VDD,Metal1,336.7290,163.1380,1.200000
FILLER_39_679,VDD,Metal1,333.3690,163.1380,1.200000
FILLER_39_672,VDD,Metal1,330.0090,163.1380,1.200000
FILLER_39_665,VDD,Metal1,326.6490,163.1380,1.200000
FILLER_39_658,VDD,Metal1,323.2890,163.1380,1.200000
FILLER_39_651,VDD,Metal1,319.9290,163.1380,1.200000
FILLER_39_644,VDD,Metal1,316.5690,163.1380,1.200000
FILLER_39_637,VDD,Metal1,313.2090,163.1380,1.200000
FILLER_39_630,VDD,Metal1,309.8490,163.1380,1.200000
FILLER_39_623,VDD,Metal1,306.4890,163.1380,1.200000
FILLER_39_616,VDD,Metal1,303.1290,163.1380,1.200000
FILLER_39_609,VDD,Metal1,299.7690,163.1380,1.200000
FILLER_39_602,VDD,Metal1,296.4090,163.1380,1.200000
FILLER_39_595,VDD,Metal1,293.0490,163.1380,1.200000
FILLER_39_588,VDD,Metal1,289.6890,163.1380,1.200000
FILLER_39_581,VDD,Metal1,286.3290,163.1380,1.200000
FILLER_39_574,VDD,Metal1,282.9690,163.1380,1.200000
FILLER_39_567,VDD,Metal1,279.6090,163.1380,1.200000
FILLER_39_560,VDD,Metal1,276.2490,163.1380,1.200000
FILLER_39_553,VDD,Metal1,272.8890,163.1380,1.200000
FILLER_39_546,VDD,Metal1,269.5290,163.1380,1.200000
FILLER_39_539,VDD,Metal1,266.1690,163.1380,1.200000
FILLER_39_532,VDD,Metal1,262.8090,163.1380,1.200000
FILLER_39_525,VDD,Metal1,259.4490,163.1380,1.200000
FILLER_39_518,VDD,Metal1,256.0890,163.1380,1.200000
FILLER_39_511,VDD,Metal1,252.7290,163.1380,1.200000
FILLER_39_504,VDD,Metal1,249.3690,163.1380,1.200000
FILLER_39_500,VDD,Metal1,246.0000,162.5400,1.200000
FILLER_39_498,VDD,Metal1,245.2800,162.5400,1.200000
FILLER_39_491,VDD,Metal1,243.1290,163.1380,1.200000
FILLER_39_484,VDD,Metal1,239.7690,163.1380,1.200000
FILLER_39_477,VDD,Metal1,236.4090,163.1380,1.200000
FILLER_39_470,VDD,Metal1,233.0490,163.1380,1.200000
FILLER_39_463,VDD,Metal1,229.6890,163.1380,1.200000
FILLER_39_456,VDD,Metal1,226.3290,163.1380,1.199999
FILLER_39_449,VDD,Metal1,222.9690,163.1380,1.199999
FILLER_39_442,VDD,Metal1,219.6090,163.1380,1.199999
FILLER_39_435,VDD,Metal1,216.2490,163.1380,1.199999
FILLER_39_429,VDD,Metal1,212.1600,162.5400,1.199999
FILLER_39_425,VDD,Metal1,210.7310,163.1360,1.199999
FILLER_39_418,VDD,Metal1,208.0890,163.1380,1.199999
FILLER_39_411,VDD,Metal1,204.7290,163.1380,1.199999
FILLER_39_404,VDD,Metal1,201.3690,163.1380,1.199999
FILLER_39_397,VDD,Metal1,198.0090,163.1380,1.199999
FILLER_39_390,VDD,Metal1,194.6490,163.1380,1.199999
FILLER_39_383,VDD,Metal1,191.2890,163.1380,1.199999
FILLER_39_376,VDD,Metal1,187.9290,163.1380,1.199999
FILLER_39_369,VDD,Metal1,184.5690,163.1380,1.199999
FILLER_39_362,VDD,Metal1,181.2090,163.1380,1.199999
FILLER_39_355,VDD,Metal1,177.8490,163.1380,1.200000
FILLER_39_348,VDD,Metal1,174.4890,163.1380,1.200000
FILLER_39_341,VDD,Metal1,171.1290,163.1380,1.200000
FILLER_39_334,VDD,Metal1,167.7690,163.1380,1.200000
FILLER_39_327,VDD,Metal1,164.4090,163.1380,1.200000
FILLER_39_322,VDD,Metal1,160.8000,162.5400,1.200000
FILLER_39_315,VDD,Metal1,158.6490,163.1380,1.200000
FILLER_39_308,VDD,Metal1,155.2890,163.1380,1.200000
FILLER_39_301,VDD,Metal1,151.9290,163.1380,1.200000
FILLER_39_294,VDD,Metal1,148.5690,163.1380,1.200000
FILLER_39_287,VDD,Metal1,145.2090,163.1380,1.200000
FILLER_39_280,VDD,Metal1,141.8490,163.1380,1.200000
FILLER_39_273,VDD,Metal1,138.4890,163.1380,1.200000
FILLER_39_266,VDD,Metal1,135.1290,163.1380,1.200000
FILLER_39_259,VDD,Metal1,131.7690,163.1380,1.200000
FILLER_39_252,VDD,Metal1,128.4090,163.1380,1.200000
FILLER_39_245,VDD,Metal1,125.0490,163.1380,1.200000
FILLER_39_238,VDD,Metal1,121.6890,163.1380,1.200000
FILLER_39_231,VDD,Metal1,118.3290,163.1380,1.200000
FILLER_39_224,VDD,Metal1,114.9690,163.1380,1.200000
FILLER_39_217,VDD,Metal1,111.6090,163.1380,1.200000
FILLER_39_210,VDD,Metal1,108.2490,163.1380,1.200000
FILLER_39_203,VDD,Metal1,104.8890,163.1380,1.200000
FILLER_39_196,VDD,Metal1,101.5290,163.1380,1.200000
FILLER_39_189,VDD,Metal1,98.1690,163.1380,1.200000
FILLER_39_182,VDD,Metal1,94.8090,163.1380,1.200000
FILLER_39_175,VDD,Metal1,91.4490,163.1380,1.200000
FILLER_39_168,VDD,Metal1,88.0890,163.1380,1.200000
FILLER_39_161,VDD,Metal1,84.7290,163.1380,1.200000
FILLER_39_154,VDD,Metal1,81.3690,163.1380,1.200000
FILLER_39_147,VDD,Metal1,78.0090,163.1380,1.200000
FILLER_39_140,VDD,Metal1,74.6490,163.1380,1.200000
FILLER_39_133,VDD,Metal1,71.2890,163.1380,1.200000
FILLER_39_126,VDD,Metal1,67.9290,163.1380,1.200000
FILLER_39_119,VDD,Metal1,64.5690,163.1380,1.200000
FILLER_39_112,VDD,Metal1,61.2090,163.1380,1.200000
FILLER_39_105,VDD,Metal1,57.8490,163.1380,1.200000
FILLER_39_98,VDD,Metal1,54.4890,163.1380,1.200000
FILLER_39_91,VDD,Metal1,51.1290,163.1380,1.200000
FILLER_39_84,VDD,Metal1,47.7690,163.1380,1.200000
FILLER_39_77,VDD,Metal1,44.4090,163.1380,1.200000
FILLER_39_70,VDD,Metal1,41.0490,163.1380,1.200000
FILLER_39_63,VDD,Metal1,37.6890,163.1380,1.200000
FILLER_39_56,VDD,Metal1,34.3290,163.1380,1.200000
FILLER_39_49,VDD,Metal1,30.9690,163.1380,1.200000
FILLER_39_42,VDD,Metal1,27.6090,163.1380,1.200000
FILLER_39_35,VDD,Metal1,24.2490,163.1380,1.200000
FILLER_39_28,VDD,Metal1,20.8890,163.1380,1.200000
FILLER_39_21,VDD,Metal1,17.5290,163.1380,1.200000
FILLER_39_14,VDD,Metal1,14.1690,163.1380,1.200000
FILLER_39_7,VDD,Metal1,10.8090,163.1380,1.200000
FILLER_39_0,VDD,Metal1,7.4490,163.1380,1.200000
FILLER_38_1099,VDD,Metal1,533.7600,162.5400,1.199999
FILLER_38_1092,VDD,Metal1,531.6090,161.9410,1.199999
FILLER_38_1085,VDD,Metal1,528.2490,161.9410,1.199999
FILLER_38_1078,VDD,Metal1,524.8890,161.9410,1.199999
FILLER_38_1071,VDD,Metal1,521.5290,161.9410,1.199999
FILLER_38_1064,VDD,Metal1,518.1690,161.9410,1.199999
FILLER_38_1057,VDD,Metal1,514.8090,161.9410,1.199999
FILLER_38_1050,VDD,Metal1,511.4490,161.9410,1.199999
FILLER_38_1043,VDD,Metal1,508.0890,161.9410,1.199999
FILLER_38_1036,VDD,Metal1,504.7290,161.9410,1.199999
FILLER_38_1029,VDD,Metal1,501.3690,161.9410,1.199999
FILLER_38_1022,VDD,Metal1,498.0090,161.9410,1.199999
FILLER_38_1015,VDD,Metal1,494.6490,161.9410,1.199999
FILLER_38_1008,VDD,Metal1,491.2890,161.9410,1.199999
FILLER_38_1001,VDD,Metal1,487.9290,161.9410,1.199999
FILLER_38_994,VDD,Metal1,484.5690,161.9410,1.199999
FILLER_38_987,VDD,Metal1,481.2090,161.9410,1.199999
FILLER_38_980,VDD,Metal1,477.8490,161.9410,1.200000
FILLER_38_973,VDD,Metal1,474.4890,161.9410,1.200000
FILLER_38_966,VDD,Metal1,471.1290,161.9410,1.200000
FILLER_38_959,VDD,Metal1,467.7690,161.9410,1.199999
FILLER_38_952,VDD,Metal1,464.4090,161.9410,1.199999
FILLER_38_945,VDD,Metal1,461.0490,161.9410,1.199999
FILLER_38_938,VDD,Metal1,457.6890,161.9410,1.199998
FILLER_38_931,VDD,Metal1,454.3290,161.9410,1.199998
FILLER_38_924,VDD,Metal1,450.9690,161.9410,1.199998
FILLER_38_917,VDD,Metal1,447.6090,161.9410,1.199997
FILLER_38_910,VDD,Metal1,444.2490,161.9410,1.199997
FILLER_38_903,VDD,Metal1,440.8890,161.9410,1.199997
FILLER_38_896,VDD,Metal1,437.5290,161.9410,1.199996
FILLER_38_889,VDD,Metal1,434.1690,161.9410,1.199996
FILLER_38_882,VDD,Metal1,430.8090,161.9410,1.199996
FILLER_38_875,VDD,Metal1,427.4490,161.9410,1.199997
FILLER_38_868,VDD,Metal1,424.0890,161.9410,1.199997
FILLER_38_861,VDD,Metal1,420.7290,161.9410,1.199997
FILLER_38_854,VDD,Metal1,417.3690,161.9410,1.199998
FILLER_38_847,VDD,Metal1,414.0090,161.9410,1.199998
FILLER_38_840,VDD,Metal1,410.6490,161.9410,1.199998
FILLER_38_833,VDD,Metal1,407.2890,161.9410,1.199999
FILLER_38_826,VDD,Metal1,403.9290,161.9410,1.199999
FILLER_38_819,VDD,Metal1,400.5690,161.9410,1.199999
FILLER_38_812,VDD,Metal1,397.2090,161.9410,1.199999
FILLER_38_805,VDD,Metal1,393.8490,161.9410,1.199999
FILLER_38_798,VDD,Metal1,390.4890,161.9410,1.199999
FILLER_38_791,VDD,Metal1,387.1290,161.9410,1.199999
FILLER_38_784,VDD,Metal1,383.7690,161.9410,1.200000
FILLER_38_777,VDD,Metal1,380.4090,161.9410,1.200000
FILLER_38_770,VDD,Metal1,377.0490,161.9410,1.200000
FILLER_38_763,VDD,Metal1,373.6890,161.9410,1.200000
FILLER_38_756,VDD,Metal1,370.3290,161.9410,1.200000
FILLER_38_749,VDD,Metal1,366.9690,161.9410,1.200000
FILLER_38_742,VDD,Metal1,363.6090,161.9410,1.200000
FILLER_38_735,VDD,Metal1,360.2490,161.9410,1.200000
FILLER_38_728,VDD,Metal1,356.8890,161.9410,1.200000
FILLER_38_721,VDD,Metal1,353.5290,161.9410,1.200000
FILLER_38_714,VDD,Metal1,350.1690,161.9410,1.200000
FILLER_38_707,VDD,Metal1,346.8090,161.9410,1.200000
FILLER_38_700,VDD,Metal1,343.4490,161.9410,1.200000
FILLER_38_693,VDD,Metal1,340.0890,161.9410,1.200000
FILLER_38_686,VDD,Metal1,336.7290,161.9410,1.200000
FILLER_38_679,VDD,Metal1,333.3690,161.9410,1.200000
FILLER_38_672,VDD,Metal1,330.0090,161.9410,1.200000
FILLER_38_665,VDD,Metal1,326.6490,161.9410,1.200000
FILLER_38_658,VDD,Metal1,323.2890,161.9410,1.200000
FILLER_38_651,VDD,Metal1,319.9290,161.9410,1.200000
FILLER_38_644,VDD,Metal1,316.5690,161.9410,1.200000
FILLER_38_637,VDD,Metal1,313.2090,161.9410,1.200000
FILLER_38_630,VDD,Metal1,309.8490,161.9410,1.200000
FILLER_38_623,VDD,Metal1,306.4890,161.9410,1.200000
FILLER_38_616,VDD,Metal1,303.1290,161.9410,1.200000
FILLER_38_609,VDD,Metal1,299.7690,161.9410,1.200000
FILLER_38_602,VDD,Metal1,296.4090,161.9410,1.200000
FILLER_38_595,VDD,Metal1,293.0490,161.9410,1.200000
FILLER_38_588,VDD,Metal1,289.6890,161.9410,1.200000
FILLER_38_581,VDD,Metal1,286.3290,161.9410,1.200000
FILLER_38_574,VDD,Metal1,282.9690,161.9410,1.200000
FILLER_38_567,VDD,Metal1,279.6090,161.9410,1.200000
FILLER_38_560,VDD,Metal1,276.2490,161.9410,1.200000
FILLER_38_553,VDD,Metal1,272.8890,161.9410,1.200000
FILLER_38_546,VDD,Metal1,269.5290,161.9410,1.200000
FILLER_38_539,VDD,Metal1,266.1690,161.9410,1.200000
FILLER_38_532,VDD,Metal1,262.8090,161.9410,1.200000
FILLER_38_525,VDD,Metal1,259.4490,161.9410,1.200000
FILLER_38_518,VDD,Metal1,256.0890,161.9410,1.200000
FILLER_38_511,VDD,Metal1,252.7290,161.9410,1.200000
FILLER_38_504,VDD,Metal1,249.3690,161.9410,1.200000
FILLER_38_497,VDD,Metal1,246.0090,161.9410,1.200000
FILLER_38_490,VDD,Metal1,242.6490,161.9410,1.200000
FILLER_38_483,VDD,Metal1,239.2890,161.9410,1.200000
FILLER_38_476,VDD,Metal1,235.9290,161.9410,1.200000
FILLER_38_469,VDD,Metal1,232.5690,161.9410,1.200000
FILLER_38_462,VDD,Metal1,229.2090,161.9410,1.199999
FILLER_38_455,VDD,Metal1,225.8490,161.9410,1.199999
FILLER_38_448,VDD,Metal1,222.4890,161.9410,1.199999
FILLER_38_441,VDD,Metal1,219.1290,161.9410,1.199999
FILLER_38_434,VDD,Metal1,215.7690,161.9410,1.199999
FILLER_38_427,VDD,Metal1,212.4090,161.9410,1.199999
FILLER_38_420,VDD,Metal1,209.0490,161.9410,1.199999
FILLER_38_413,VDD,Metal1,205.6890,161.9410,1.199999
FILLER_38_406,VDD,Metal1,202.3290,161.9410,1.199999
FILLER_38_399,VDD,Metal1,198.9690,161.9410,1.199999
FILLER_38_392,VDD,Metal1,195.6090,161.9410,1.199999
FILLER_38_385,VDD,Metal1,192.2490,161.9410,1.199999
FILLER_38_378,VDD,Metal1,188.8890,161.9410,1.199999
FILLER_38_371,VDD,Metal1,185.5290,161.9410,1.199999
FILLER_38_364,VDD,Metal1,182.1690,161.9410,1.199999
FILLER_38_357,VDD,Metal1,178.8090,161.9410,1.199999
FILLER_38_350,VDD,Metal1,175.4490,161.9410,1.200000
FILLER_38_343,VDD,Metal1,172.0890,161.9410,1.200000
FILLER_38_336,VDD,Metal1,168.7290,161.9410,1.200000
FILLER_38_329,VDD,Metal1,165.3690,161.9410,1.200000
FILLER_38_322,VDD,Metal1,162.0090,161.9410,1.200000
FILLER_38_315,VDD,Metal1,158.6490,161.9410,1.200000
FILLER_38_308,VDD,Metal1,155.2890,161.9410,1.200000
FILLER_38_301,VDD,Metal1,151.9290,161.9410,1.200000
FILLER_38_294,VDD,Metal1,148.5690,161.9410,1.200000
FILLER_38_287,VDD,Metal1,145.2090,161.9410,1.200000
FILLER_38_280,VDD,Metal1,141.8490,161.9410,1.200000
FILLER_38_273,VDD,Metal1,138.4890,161.9410,1.200000
FILLER_38_266,VDD,Metal1,135.1290,161.9410,1.200000
FILLER_38_259,VDD,Metal1,131.7690,161.9410,1.200000
FILLER_38_252,VDD,Metal1,128.4090,161.9410,1.200000
FILLER_38_245,VDD,Metal1,125.0490,161.9410,1.200000
FILLER_38_238,VDD,Metal1,121.6890,161.9410,1.200000
FILLER_38_231,VDD,Metal1,118.3290,161.9410,1.200000
FILLER_38_224,VDD,Metal1,114.9690,161.9410,1.200000
FILLER_38_217,VDD,Metal1,111.6090,161.9410,1.200000
FILLER_38_210,VDD,Metal1,108.2490,161.9410,1.200000
FILLER_38_203,VDD,Metal1,104.8890,161.9410,1.200000
FILLER_38_196,VDD,Metal1,101.5290,161.9410,1.200000
FILLER_38_189,VDD,Metal1,98.1690,161.9410,1.200000
FILLER_38_182,VDD,Metal1,94.8090,161.9410,1.200000
FILLER_38_175,VDD,Metal1,91.4490,161.9410,1.200000
FILLER_38_168,VDD,Metal1,88.0890,161.9410,1.200000
FILLER_38_161,VDD,Metal1,84.7290,161.9410,1.200000
FILLER_38_154,VDD,Metal1,81.3690,161.9410,1.200000
FILLER_38_147,VDD,Metal1,78.0090,161.9410,1.200000
FILLER_38_140,VDD,Metal1,74.6490,161.9410,1.200000
FILLER_38_133,VDD,Metal1,71.2890,161.9410,1.200000
FILLER_38_126,VDD,Metal1,67.9290,161.9410,1.200000
FILLER_38_119,VDD,Metal1,64.5690,161.9410,1.200000
FILLER_38_112,VDD,Metal1,61.2090,161.9410,1.200000
FILLER_38_105,VDD,Metal1,57.8490,161.9410,1.200000
FILLER_38_98,VDD,Metal1,54.4890,161.9410,1.200000
FILLER_38_91,VDD,Metal1,51.1290,161.9410,1.200000
FILLER_38_84,VDD,Metal1,47.7690,161.9410,1.200000
FILLER_38_77,VDD,Metal1,44.4090,161.9410,1.200000
FILLER_38_70,VDD,Metal1,41.0490,161.9410,1.200000
FILLER_38_63,VDD,Metal1,37.6890,161.9410,1.200000
FILLER_38_56,VDD,Metal1,34.3290,161.9410,1.200000
FILLER_38_49,VDD,Metal1,30.9690,161.9410,1.200000
FILLER_38_42,VDD,Metal1,27.6090,161.9410,1.200000
FILLER_38_35,VDD,Metal1,24.2490,161.9410,1.200000
FILLER_38_28,VDD,Metal1,20.8890,161.9410,1.200000
FILLER_38_21,VDD,Metal1,17.5290,161.9410,1.200000
FILLER_38_14,VDD,Metal1,14.1690,161.9410,1.200000
FILLER_38_7,VDD,Metal1,10.8090,161.9410,1.200000
FILLER_38_0,VDD,Metal1,7.4490,161.9410,1.200000
FILLER_37_1099,VDD,Metal1,533.7600,154.9800,1.200000
FILLER_37_1092,VDD,Metal1,531.6090,155.5780,1.200000
FILLER_37_1085,VDD,Metal1,528.2490,155.5780,1.200000
FILLER_37_1078,VDD,Metal1,524.8890,155.5780,1.200000
FILLER_37_1071,VDD,Metal1,521.5290,155.5780,1.200000
FILLER_37_1064,VDD,Metal1,518.1690,155.5780,1.200000
FILLER_37_1057,VDD,Metal1,514.8090,155.5780,1.200000
FILLER_37_1050,VDD,Metal1,511.4490,155.5780,1.200000
FILLER_37_1043,VDD,Metal1,508.0890,155.5780,1.200000
FILLER_37_1036,VDD,Metal1,504.7290,155.5780,1.200000
FILLER_37_1029,VDD,Metal1,501.3690,155.5780,1.200000
FILLER_37_1022,VDD,Metal1,498.0090,155.5780,1.200000
FILLER_37_1015,VDD,Metal1,494.6490,155.5780,1.200000
FILLER_37_1008,VDD,Metal1,491.2890,155.5780,1.200000
FILLER_37_1001,VDD,Metal1,487.9290,155.5780,1.200000
FILLER_37_994,VDD,Metal1,484.5690,155.5780,1.200000
FILLER_37_987,VDD,Metal1,481.2090,155.5780,1.200000
FILLER_37_980,VDD,Metal1,477.8490,155.5780,1.200000
FILLER_37_973,VDD,Metal1,474.4890,155.5780,1.200000
FILLER_37_966,VDD,Metal1,471.1290,155.5780,1.200000
FILLER_37_959,VDD,Metal1,467.7690,155.5780,1.200000
FILLER_37_952,VDD,Metal1,464.4090,155.5780,1.200000
FILLER_37_945,VDD,Metal1,461.0490,155.5780,1.200000
FILLER_37_938,VDD,Metal1,457.6890,155.5780,1.200000
FILLER_37_931,VDD,Metal1,454.3290,155.5780,1.200000
FILLER_37_924,VDD,Metal1,450.9690,155.5780,1.200000
FILLER_37_917,VDD,Metal1,447.6090,155.5780,1.200000
FILLER_37_910,VDD,Metal1,444.2490,155.5780,1.200000
FILLER_37_903,VDD,Metal1,440.8890,155.5780,1.200000
FILLER_37_896,VDD,Metal1,437.5290,155.5780,1.200000
FILLER_37_889,VDD,Metal1,434.1690,155.5780,1.200000
FILLER_37_882,VDD,Metal1,430.8090,155.5780,1.200000
FILLER_37_875,VDD,Metal1,427.4490,155.5780,1.200000
FILLER_37_868,VDD,Metal1,424.0890,155.5780,1.200000
FILLER_37_861,VDD,Metal1,420.7290,155.5780,1.200000
FILLER_37_854,VDD,Metal1,417.3690,155.5780,1.200000
FILLER_37_847,VDD,Metal1,414.0090,155.5780,1.200000
FILLER_37_840,VDD,Metal1,410.6490,155.5780,1.200000
FILLER_37_833,VDD,Metal1,407.2890,155.5780,1.200000
FILLER_37_826,VDD,Metal1,403.9290,155.5780,1.200000
FILLER_37_819,VDD,Metal1,400.5690,155.5780,1.200000
FILLER_37_812,VDD,Metal1,397.2090,155.5780,1.200000
FILLER_37_805,VDD,Metal1,393.8490,155.5780,1.200000
FILLER_37_798,VDD,Metal1,390.4890,155.5780,1.200000
FILLER_37_791,VDD,Metal1,387.1290,155.5780,1.200000
